language	gupos	rel1	rel2	dupos	n	n_right	sum_delta	sum_abs_delta
Sinhala	NOUN	udep		ADV	3	1	-5	9
Sinhala	NOUN	udep		NOUN	9	0	-23	23
Sinhala	NOUN	udep		PART	6	0	-10	10
Sinhala	NOUN	udep		PROPN	1	0	-2	2
Sinhala	NOUN	udep		SCONJ	1	0	-1	1
Sinhala	NOUN	unk		ADP	1	0	-1	1
Sinhala	NOUN	unk		DET	1	0	-1	1
Sinhala	NOUN	unk		NOUN	7	2	-4	8
Sinhala	NOUN	unk		PART	24	23	34	36
Sinhala	NOUN	unk		VERB	1	0	-1	1
Sinhala	NUM	mod		ADV	1	1	1	1
Sinhala	NUM	mod		NOUN	1	0	-1	1
Sinhala	NUM	unk		PART	1	1	1	1
Sinhala	PART	cc		CCONJ	1	0	-2	2
Sinhala	PART	comp	obj	ADJ	2	0	-2	2
Sinhala	PART	comp	obj	ADV	7	0	-7	7
Sinhala	PART	comp	obj	NOUN	15	0	-17	17
Sinhala	PART	comp	obj	PRON	6	0	-6	6
Sinhala	PART	comp	obj	PROPN	2	0	-2	2
Sinhala	PART	compound		AUX	1	1	2	2
Sinhala	PART	compound		VERB	4	4	4	4
Sinhala	PART	mod		PART	2	0	-5	5
Sinhala	PART	punct		PUNCT	4	4	11	11
Sinhala	PART	subj		NOUN	4	0	-10	10
Sinhala	PART	subj		PART	1	0	-3	3
Sinhala	PART	subj		PRON	1	0	-3	3
Sinhala	PART	subj		PROPN	1	0	-5	5
Sinhala	PART	udep		ADV	1	0	-4	4
Sinhala	PART	udep		PART	1	0	-4	4
Sinhala	PART	unk		NOUN	1	0	-1	1
Sinhala	PART	unk		PART	2	2	4	4
Sinhala	PRON	conj	appos	NOUN	1	1	2	2
Sinhala	PRON	mod		NOUN	1	0	-1	1
Sinhala	PRON	mod		VERB	2	0	-2	2
Sinhala	PRON	punct		PUNCT	1	1	3	3
Sinhala	PRON	udep		NOUN	1	0	-6	6
Sinhala	PRON	unk		VERB	1	0	-1	1
Sinhala	PROPN	comp	obj	SCONJ	1	1	1	1
Sinhala	PROPN	compound		ADJ	1	0	-1	1
Sinhala	PROPN	compound		NOUN	1	0	-1	1
Sinhala	PROPN	compound		PROPN	4	0	-4	4
Sinhala	PROPN	conj	appos	NOUN	2	2	2	2
Sinhala	PROPN	conj	coord	PART	1	1	3	3
Sinhala	PROPN	conj	coord	PROPN	1	1	5	5
Sinhala	PROPN	det		PRON	1	0	-2	2
Sinhala	PROPN	flat		ADP	1	1	2	2
Sinhala	PROPN	flat		NOUN	10	10	10	10
Sinhala	PROPN	flat		PROPN	12	12	12	12
Sinhala	PROPN	mod		ADJ	2	0	-2	2
Sinhala	PROPN	mod		NOUN	2	0	-2	2
Sinhala	PROPN	mod		PROPN	3	2	1	3
Sinhala	PROPN	mod		VERB	2	1	0	2
Sinhala	PROPN	punct		PUNCT	4	4	14	14
Sinhala	PROPN	subj		NOUN	2	0	-4	4
Sinhala	PROPN	subj		PART	1	0	-2	2
Sinhala	PROPN	subj		VERB	1	0	-1	1
Sinhala	PROPN	unk		PART	3	3	6	6
Sinhala	SCONJ	comp	obj	NOUN	2	0	-2	2
Sinhala	SCONJ	comp	obj	PROPN	1	0	-1	1
Sinhala	SCONJ	comp	obj	VERB	4	0	-4	4
Sinhala	SCONJ	comp	obl	AUX	1	0	-8	8
Sinhala	VERB	comp	obj	ADJ	1	0	-1	1
Sinhala	VERB	comp	obj	ADP	2	0	-3	3
Sinhala	VERB	comp	obj	NOUN	64	1	-81	87
Sinhala	VERB	comp	obj	PART	3	0	-5	5
Sinhala	VERB	comp	obj	PRON	2	0	-3	3
Sinhala	VERB	comp	obj	PROPN	4	0	-17	17
Sinhala	VERB	comp	obj	SCONJ	1	1	5	5
Sinhala	VERB	comp	obj	VERB	7	0	-16	16
Sinhala	VERB	comp	obl	NOUN	7	1	-21	25
Sinhala	VERB	comp	obl	PRON	2	0	-5	5
Sinhala	VERB	comp	obl	PROPN	3	0	-8	8
Sinhala	VERB	comp	obl	VERB	1	0	-1	1
Sinhala	VERB	comp	pred	ADJ	4	0	-4	4
Sinhala	VERB	comp	pred	NOUN	4	0	-4	4
Sinhala	VERB	compound		ADJ	2	0	-2	2
Sinhala	VERB	compound		ADV	1	0	-1	1
Sinhala	VERB	compound		AUX	6	6	11	11
Sinhala	VERB	compound		NOUN	9	0	-9	9
Sinhala	VERB	compound		VERB	25	8	-10	26
Sinhala	VERB	discourse		INTJ	1	0	-11	11
Sinhala	VERB	discourse		PART	1	0	-2	2
Sinhala	VERB	mod		ADJ	2	0	-4	4
Sinhala	VERB	mod		ADP	2	0	-5	5
Sinhala	VERB	mod		ADV	19	0	-74	74
Sinhala	VERB	mod		NOUN	2	0	-6	6
Sinhala	VERB	mod		PART	7	3	-6	18
Sinhala	VERB	mod		SCONJ	3	0	-11	11
Sinhala	VERB	mod		VERB	31	0	-142	142
Sinhala	VERB	parataxis		VERB	1	1	5	5
Sinhala	VERB	punct		PUNCT	80	79	103	123
Sinhala	VERB	subj		ADP	1	0	-1	1
Sinhala	VERB	subj		DET	1	1	4	4
Sinhala	VERB	subj		NOUN	67	2	-225	235
Sinhala	VERB	subj		PRON	11	0	-31	31
Sinhala	VERB	subj		PROPN	21	1	-90	96
Sinhala	VERB	udep		ADP	10	0	-40	40
Sinhala	VERB	udep		ADV	1	0	-7	7
Sinhala	VERB	udep		NOUN	70	0	-177	177
Sinhala	VERB	udep		NUM	2	0	-11	11
Sinhala	VERB	udep		PART	1	0	-1	1
Sinhala	VERB	udep		PRON	5	0	-27	27
Sinhala	VERB	udep		PROPN	4	0	-10	10
Sinhala	VERB	udep		SCONJ	2	0	-11	11
Sinhala	VERB	unk		NOUN	6	0	-9	9
Sinhala	VERB	unk		PART	9	7	11	19
Sinhala	VERB	unk		PROPN	2	0	-5	5
Sinhala	__0__	root		ADJ	5	5	32	32
Sinhala	__0__	root		ADP	5	5	36	36
Sinhala	__0__	root		AUX	26	26	192	192
Sinhala	__0__	root		NOUN	44	44	296	296
Sinhala	__0__	root		PART	4	4	23	23
Sinhala	__0__	root		PRON	1	1	9	9
Sinhala	__0__	root		PROPN	3	3	13	13
Sinhala	__0__	root		VERB	81	81	652	652
Skolt_Sami	ADJ	cc		CCONJ	2	0	-3	3
Skolt_Sami	ADJ	conj	coord	ADJ	1	1	2	2
Skolt_Sami	ADJ	mod		ADV	2	0	-2	2
Skolt_Sami	ADJ	mod		NUM	1	0	-1	1
Skolt_Sami	ADJ	mod		PART	1	0	-1	1
Skolt_Sami	ADJ	udep		ADV	2	2	3	3
Skolt_Sami	ADJ	udep		NOUN	1	0	-1	1
Skolt_Sami	ADP	comp	obj	NOUN	21	6	-7	23
Skolt_Sami	ADP	comp	obj	PRON	5	0	-5	5
Skolt_Sami	ADP	comp	obj	PROPN	1	0	-1	1
Skolt_Sami	ADP	mod		ADV	2	0	-5	5
Skolt_Sami	ADV	comp	obj	NOUN	1	1	1	1
Skolt_Sami	ADV	comp	obj	PRON	1	1	1	1
Skolt_Sami	ADV	comp	obj	VERB	1	1	2	2
Skolt_Sami	ADV	comp	obl	SCONJ	1	1	1	1
Skolt_Sami	ADV	conj	appos	ADV	1	1	1	1
Skolt_Sami	ADV	conj	appos	NOUN	1	1	1	1
Skolt_Sami	ADV	conj	coord	ADV	1	1	2	2
Skolt_Sami	ADV	discourse		ADV	1	1	1	1
Skolt_Sami	ADV	discourse		INTJ	2	0	-2	2
Skolt_Sami	ADV	mod		ADV	4	3	2	4
Skolt_Sami	ADV	mod		PART	2	1	0	2
Skolt_Sami	ADV	mod		PRON	3	2	1	3
Skolt_Sami	ADV	mod		VERB	1	1	5	5
Skolt_Sami	ADV	punct		PUNCT	6	4	3	7
Skolt_Sami	ADV	unk		SCONJ	1	1	1	1
Skolt_Sami	ADV	unk		VERB	4	4	4	4
Skolt_Sami	AUX	cc		CCONJ	34	0	-84	84
Skolt_Sami	AUX	comp	aux	ADJ	1	1	1	1
Skolt_Sami	AUX	comp	aux	ADV	1	1	1	1
Skolt_Sami	AUX	comp	aux	AUX	14	14	15	15
Skolt_Sami	AUX	comp	aux	VERB	92	86	107	125
Skolt_Sami	AUX	comp	obl	PRON	1	0	-3	3
Skolt_Sami	AUX	comp	pred	ADJ	8	6	6	10
Skolt_Sami	AUX	comp	pred	ADV	4	1	-2	4
Skolt_Sami	AUX	comp	pred	NOUN	16	13	19	25
Skolt_Sami	AUX	comp	pred	PRON	4	3	2	6
Skolt_Sami	AUX	comp	pred	PROPN	1	1	1	1
Skolt_Sami	AUX	comp	pred	SCONJ	1	1	1	1
Skolt_Sami	AUX	comp	pred	VERB	3	3	5	5
Skolt_Sami	AUX	conj	coord	AUX	28	28	152	152
Skolt_Sami	AUX	conj	coord	NOUN	2	2	6	6
Skolt_Sami	AUX	conj	coord	SCONJ	3	3	11	11
Skolt_Sami	AUX	conj	coord	VERB	12	12	50	50
Skolt_Sami	AUX	discourse		INTJ	7	0	-19	19
Skolt_Sami	AUX	mod		ADV	61	22	-41	117
Skolt_Sami	AUX	mod		AUX	1	0	-2	2
Skolt_Sami	AUX	mod		CCONJ	1	1	8	8
Skolt_Sami	AUX	mod		NUM	1	1	1	1
Skolt_Sami	AUX	mod		PART	5	5	6	6
Skolt_Sami	AUX	mod		SCONJ	14	8	-21	81
Skolt_Sami	AUX	mod		VERB	1	1	1	1
Skolt_Sami	AUX	parataxis		VERB	1	1	3	3
Skolt_Sami	AUX	punct		PUNCT	153	72	258	736
Skolt_Sami	AUX	reparandum		AUX	1	0	-4	4
Skolt_Sami	AUX	reparandum		SCONJ	1	0	-5	5
Skolt_Sami	AUX	reparandum		VERB	2	0	-5	5
Skolt_Sami	AUX	subj		ADJ	1	0	-1	1
Skolt_Sami	AUX	subj		NOUN	45	11	-15	59
Skolt_Sami	AUX	subj		PRON	40	3	-46	56
Skolt_Sami	AUX	udep		ADP	1	0	-3	3
Skolt_Sami	AUX	udep		ADV	1	0	-1	1
Skolt_Sami	AUX	udep		NOUN	7	2	-3	9
Skolt_Sami	AUX	udep		NUM	1	0	-1	1
Skolt_Sami	AUX	udep		PRON	4	0	-5	5
Skolt_Sami	AUX	unk		VERB	4	4	6	6
Skolt_Sami	AUX	vocative		NOUN	5	2	-4	16
Skolt_Sami	CCONJ	comp	obj	AUX	2	2	3	3
Skolt_Sami	CCONJ	comp	obj	VERB	1	1	1	1
Skolt_Sami	CCONJ	punct		PUNCT	3	2	19	21
Skolt_Sami	CCONJ	unk		SCONJ	1	1	1	1
Skolt_Sami	INTJ	conj	coord	INTJ	1	1	2	2
Skolt_Sami	INTJ	punct		PUNCT	4	3	2	4
Skolt_Sami	INTJ	unk		INTJ	5	5	5	5
Skolt_Sami	INTJ	unk		SCONJ	1	1	1	1
Skolt_Sami	NOUN	cc		CCONJ	11	0	-14	14
Skolt_Sami	NOUN	comp	obj	NOUN	1	0	-1	1
Skolt_Sami	NOUN	comp	pred	NOUN	1	1	2	2
Skolt_Sami	NOUN	conj	appos	NOUN	1	1	1	1
Skolt_Sami	NOUN	conj	coord	AUX	2	2	6	6
Skolt_Sami	NOUN	conj	coord	NOUN	9	9	23	23
Skolt_Sami	NOUN	conj	coord	PRON	2	2	5	5
Skolt_Sami	NOUN	conj	coord	VERB	5	5	23	23
Skolt_Sami	NOUN	det		DET	7	0	-9	9
Skolt_Sami	NOUN	det		PRON	49	2	-51	55
Skolt_Sami	NOUN	discourse		INTJ	2	0	-4	4
Skolt_Sami	NOUN	dislocated		PRON	1	1	1	1
Skolt_Sami	NOUN	goeswith		X	1	1	1	1
Skolt_Sami	NOUN	mod		ADJ	26	0	-29	29
Skolt_Sami	NOUN	mod		ADV	3	0	-5	5
Skolt_Sami	NOUN	mod		NOUN	14	0	-16	16
Skolt_Sami	NOUN	mod		NUM	13	0	-13	13
Skolt_Sami	NOUN	mod		PRON	4	0	-5	5
Skolt_Sami	NOUN	mod		PROPN	1	0	-1	1
Skolt_Sami	NOUN	mod		VERB	2	1	1	3
Skolt_Sami	NOUN	orphan		ADP	1	1	2	2
Skolt_Sami	NOUN	orphan		ADV	4	3	3	5
Skolt_Sami	NOUN	orphan		AUX	1	1	1	1
Skolt_Sami	NOUN	orphan		INTJ	1	0	-2	2
Skolt_Sami	NOUN	orphan		NOUN	1	1	2	2
Skolt_Sami	NOUN	orphan		PRON	1	1	3	3
Skolt_Sami	NOUN	punct		PUNCT	29	13	-1	121
Skolt_Sami	NOUN	reparandum		NOUN	4	2	1	21
Skolt_Sami	NOUN	reparandum		PRON	2	0	-4	4
Skolt_Sami	NOUN	subj		NOUN	1	0	-1	1
Skolt_Sami	NOUN	subj		PRON	1	0	-15	15
Skolt_Sami	NOUN	udep		PRON	3	0	-7	7
Skolt_Sami	NOUN	unk		PRON	3	1	0	4
Skolt_Sami	PART	punct		PUNCT	1	0	-1	1
Skolt_Sami	PART	unk		ADV	1	1	1	1
Skolt_Sami	PART	unk		SCONJ	1	1	1	1
Skolt_Sami	PRON	cc		CCONJ	3	0	-4	4
Skolt_Sami	PRON	comp	obl	VERB	1	1	6	6
Skolt_Sami	PRON	conj	coord	PRON	2	2	7	7
Skolt_Sami	PRON	det		PRON	1	0	-1	1
Skolt_Sami	PRON	discourse		ADV	2	2	2	2
Skolt_Sami	PRON	discourse		PART	2	2	2	2
Skolt_Sami	PRON	mod		ADV	13	7	1	13
Skolt_Sami	PRON	mod		PART	3	0	-3	3
Skolt_Sami	PRON	mod		SCONJ	1	1	2	2
Skolt_Sami	PRON	orphan		ADV	3	1	-1	3
Skolt_Sami	PRON	orphan		NOUN	1	1	1	1
Skolt_Sami	PRON	orphan		VERB	1	0	-1	1
Skolt_Sami	PRON	punct		PUNCT	20	8	0	46
Skolt_Sami	PRON	reparandum		PRON	1	0	-3	3
Skolt_Sami	PRON	subj		NOUN	2	2	3	3
Skolt_Sami	PRON	unk		VERB	2	2	2	2
Skolt_Sami	PROPN	cc		CCONJ	2	0	-2	2
Skolt_Sami	PROPN	conj	appos	NOUN	1	1	3	3
Skolt_Sami	PROPN	conj	coord	PROPN	3	3	9	9
Skolt_Sami	PROPN	flat		PROPN	1	1	1	1
Skolt_Sami	PROPN	flat		SCONJ	1	0	-2	2
Skolt_Sami	PROPN	mod		ADV	1	0	-2	2
Skolt_Sami	PROPN	orphan		NOUN	2	2	2	2
Skolt_Sami	PROPN	punct		PUNCT	1	0	-1	1
Skolt_Sami	SCONJ	cc		CCONJ	8	0	-18	18
Skolt_Sami	SCONJ	comp	obj	AUX	23	22	42	44
Skolt_Sami	SCONJ	comp	obj	NOUN	1	1	1	1
Skolt_Sami	SCONJ	comp	obj	PRON	1	1	1	1
Skolt_Sami	SCONJ	comp	obj	PROPN	1	1	3	3
Skolt_Sami	SCONJ	comp	obj	VERB	34	34	76	76
Skolt_Sami	SCONJ	conj	coord	AUX	1	1	5	5
Skolt_Sami	SCONJ	conj	coord	SCONJ	2	2	10	10
Skolt_Sami	SCONJ	conj	coord	VERB	1	1	12	12
Skolt_Sami	SCONJ	discourse		INTJ	1	1	2	2
Skolt_Sami	SCONJ	discourse		NOUN	1	1	3	3
Skolt_Sami	SCONJ	mod		ADV	1	0	-1	1
Skolt_Sami	SCONJ	punct		PUNCT	28	11	27	87
Skolt_Sami	SCONJ	subj		PRON	4	0	-5	5
Skolt_Sami	SCONJ	udep		ADP	2	0	-2	2
Skolt_Sami	VERB	cc		CCONJ	115	1	-263	265
Skolt_Sami	VERB	comp		PRON	3	0	-3	3
Skolt_Sami	VERB	comp	obj	ADP	1	0	-2	2
Skolt_Sami	VERB	comp	obj	AUX	9	9	42	42
Skolt_Sami	VERB	comp	obj	NOUN	93	34	-36	130
Skolt_Sami	VERB	comp	obj	PRON	44	9	-51	77
Skolt_Sami	VERB	comp	obj	SCONJ	21	21	29	29
Skolt_Sami	VERB	comp	obj	VERB	35	32	63	75
Skolt_Sami	VERB	comp	obl	NOUN	2	0	-5	5
Skolt_Sami	VERB	comp	obl	SCONJ	2	2	3	3
Skolt_Sami	VERB	comp	obl	VERB	1	1	2	2
Skolt_Sami	VERB	comp	pred	ADJ	2	1	2	4
Skolt_Sami	VERB	comp	pred	NOUN	16	6	-4	20
Skolt_Sami	VERB	comp	pred	NUM	1	0	-3	3
Skolt_Sami	VERB	comp	pred	VERB	1	1	1	1
Skolt_Sami	VERB	conj	appos	AUX	2	2	6	6
Skolt_Sami	VERB	conj	appos	VERB	2	2	7	7
Skolt_Sami	VERB	conj	coord	AUX	35	35	171	171
Skolt_Sami	VERB	conj	coord	NOUN	6	6	24	24
Skolt_Sami	VERB	conj	coord	PROPN	1	1	3	3
Skolt_Sami	VERB	conj	coord	SCONJ	2	2	5	5
Skolt_Sami	VERB	conj	coord	VERB	247	247	782	782
Skolt_Sami	VERB	discourse		ADV	5	1	-10	12
Skolt_Sami	VERB	discourse		INTJ	41	1	-113	143
Skolt_Sami	VERB	discourse		PART	4	0	-14	14
Skolt_Sami	VERB	discourse		PRON	1	1	1	1
Skolt_Sami	VERB	dislocated		NOUN	2	1	2	8
Skolt_Sami	VERB	dislocated		SCONJ	1	1	1	1
Skolt_Sami	VERB	mod		ADV	190	55	-178	314
Skolt_Sami	VERB	mod		PART	7	3	0	8
Skolt_Sami	VERB	mod		SCONJ	7	4	-13	27
Skolt_Sami	VERB	mod		VERB	5	4	2	12
Skolt_Sami	VERB	orphan		ADV	1	0	-1	1
Skolt_Sami	VERB	orphan		SCONJ	1	1	3	3
Skolt_Sami	VERB	parataxis		AUX	4	4	13	13
Skolt_Sami	VERB	parataxis		NOUN	1	1	18	18
Skolt_Sami	VERB	parataxis		PRON	1	1	4	4
Skolt_Sami	VERB	parataxis		VERB	10	10	63	63
Skolt_Sami	VERB	punct		PUNCT	473	250	1440	2406
Skolt_Sami	VERB	reparandum		ADJ	1	1	1	1
Skolt_Sami	VERB	reparandum		NOUN	1	0	-4	4
Skolt_Sami	VERB	reparandum		PRON	3	0	-10	10
Skolt_Sami	VERB	reparandum		SCONJ	1	0	-6	6
Skolt_Sami	VERB	reparandum		VERB	2	0	-5	5
Skolt_Sami	VERB	subj		NOUN	98	15	-97	145
Skolt_Sami	VERB	subj		PRON	120	5	-174	190
Skolt_Sami	VERB	subj		PROPN	3	1	-2	6
Skolt_Sami	VERB	subj		VERB	1	0	-1	1
Skolt_Sami	VERB	udep		ADP	23	17	37	51
Skolt_Sami	VERB	udep		ADV	2	1	0	2
Skolt_Sami	VERB	udep		NOUN	58	34	24	104
Skolt_Sami	VERB	udep		PRON	11	4	-6	18
Skolt_Sami	VERB	udep		PROPN	4	3	4	6
Skolt_Sami	VERB	udep		SCONJ	1	1	3	3
Skolt_Sami	VERB	vocative		NOUN	3	2	-3	9
Skolt_Sami	VERB	vocative		PRON	1	1	1	1
Skolt_Sami	__0__	root		ADV	2	2	4	4
Skolt_Sami	__0__	root		AUX	47	47	173	173
Skolt_Sami	__0__	root		CCONJ	2	2	2	2
Skolt_Sami	__0__	root		NOUN	3	3	11	11
Skolt_Sami	__0__	root		PRON	2	2	5	5
Skolt_Sami	__0__	root		SCONJ	1	1	5	5
Skolt_Sami	__0__	root		VERB	204	204	611	611
South_Levantine_Arabic	ADJ	cc		CCONJ	2	0	-2	2
South_Levantine_Arabic	ADJ	comp	obj	VERB	1	1	1	1
South_Levantine_Arabic	ADJ	mod		CCONJ	1	1	2	2
South_Levantine_Arabic	ADJ	mod		NOUN	1	1	1	1
South_Levantine_Arabic	ADJ	mod		PRON	2	2	2	2
South_Levantine_Arabic	ADJ	mod		VERB	1	1	3	3
South_Levantine_Arabic	ADJ	punct		PUNCT	5	5	12	12
South_Levantine_Arabic	ADJ	subj		NOUN	1	0	-1	1
South_Levantine_Arabic	ADJ	subj		PRON	1	0	-1	1
South_Levantine_Arabic	ADJ	unk		VERB	1	1	1	1
South_Levantine_Arabic	ADP	comp	obj	ADJ	1	1	1	1
South_Levantine_Arabic	ADP	comp	obj	ADP	1	1	4	4
South_Levantine_Arabic	ADP	comp	obj	ADV	4	4	4	4
South_Levantine_Arabic	ADP	comp	obj	CCONJ	2	2	2	2
South_Levantine_Arabic	ADP	comp	obj	DET	1	1	1	1
South_Levantine_Arabic	ADP	comp	obj	NOUN	46	45	47	53
South_Levantine_Arabic	ADP	comp	obj	PRON	7	7	7	7
South_Levantine_Arabic	ADP	comp	obj	PROPN	8	8	9	9
South_Levantine_Arabic	ADP	comp	obj	VERB	10	10	10	10
South_Levantine_Arabic	ADP	comp	obj	X	1	1	1	1
South_Levantine_Arabic	ADP	comp	obl	ADP	1	1	1	1
South_Levantine_Arabic	ADP	comp	obl	VERB	1	1	3	3
South_Levantine_Arabic	ADP	mod		NOUN	1	1	1	1
South_Levantine_Arabic	ADP	punct		PUNCT	9	8	23	25
South_Levantine_Arabic	ADP	subj		NOUN	1	1	2	2
South_Levantine_Arabic	ADP	subj		PRON	1	0	-1	1
South_Levantine_Arabic	ADP	udep		NOUN	1	0	-1	1
South_Levantine_Arabic	ADP	udep		VERB	1	1	2	2
South_Levantine_Arabic	ADV	comp	obj	ADJ	1	1	1	1
South_Levantine_Arabic	ADV	comp	obj	ADV	1	1	1	1
South_Levantine_Arabic	ADV	comp	obj	NOUN	1	1	1	1
South_Levantine_Arabic	ADV	mod		ADP	1	1	4	4
South_Levantine_Arabic	ADV	mod		ADV	1	1	1	1
South_Levantine_Arabic	ADV	mod		PART	1	0	-1	1
South_Levantine_Arabic	ADV	parataxis		ADV	1	0	-10	10
South_Levantine_Arabic	ADV	punct		PUNCT	5	5	13	13
South_Levantine_Arabic	ADV	subj		NOUN	2	1	-2	4
South_Levantine_Arabic	ADV	subj		PRON	2	0	-3	3
South_Levantine_Arabic	ADV	udep		ADP	1	1	1	1
South_Levantine_Arabic	AUX	comp	aux	ADJ	1	1	3	3
South_Levantine_Arabic	AUX	comp	aux	NOUN	1	1	1	1
South_Levantine_Arabic	AUX	comp	aux	VERB	23	23	23	23
South_Levantine_Arabic	AUX	discourse		INTJ	4	0	-13	13
South_Levantine_Arabic	AUX	mod		ADP	1	1	3	3
South_Levantine_Arabic	AUX	mod		ADV	1	0	-1	1
South_Levantine_Arabic	AUX	mod		CCONJ	1	1	4	4
South_Levantine_Arabic	AUX	mod		NOUN	2	2	7	7
South_Levantine_Arabic	AUX	punct		PUNCT	22	22	147	147
South_Levantine_Arabic	AUX	subj		NOUN	2	2	3	3
South_Levantine_Arabic	AUX	subj		PRON	3	0	-3	3
South_Levantine_Arabic	AUX	udep		ADP	1	0	-3	3
South_Levantine_Arabic	CCONJ	comp	obj	ADJ	1	1	1	1
South_Levantine_Arabic	CCONJ	comp	obj	ADV	2	2	2	2
South_Levantine_Arabic	CCONJ	comp	obj	PRON	1	1	1	1
South_Levantine_Arabic	CCONJ	comp	obj	VERB	6	6	9	9
South_Levantine_Arabic	CCONJ	punct		PUNCT	1	1	6	6
South_Levantine_Arabic	DET	punct		PUNCT	1	1	5	5
South_Levantine_Arabic	DET	subj		NOUN	1	1	1	1
South_Levantine_Arabic	DET	udep		ADP	2	2	5	5
South_Levantine_Arabic	INTJ	cc		CCONJ	1	1	2	2
South_Levantine_Arabic	INTJ	punct		PUNCT	10	10	10	10
South_Levantine_Arabic	NOUN	cc		CCONJ	6	2	0	8
South_Levantine_Arabic	NOUN	comp	obj	NOUN	3	3	3	3
South_Levantine_Arabic	NOUN	comp	obj	PRON	1	1	2	2
South_Levantine_Arabic	NOUN	comp	obl	ADP	1	1	1	1
South_Levantine_Arabic	NOUN	conj	coord	ADJ	2	2	6	6
South_Levantine_Arabic	NOUN	conj	coord	NOUN	2	2	5	5
South_Levantine_Arabic	NOUN	conj	coord	VERB	1	1	2	2
South_Levantine_Arabic	NOUN	det		ADP	1	0	-2	2
South_Levantine_Arabic	NOUN	det		DET	14	1	-11	15
South_Levantine_Arabic	NOUN	discourse		INTJ	5	4	17	23
South_Levantine_Arabic	NOUN	mod		ADJ	27	26	30	32
South_Levantine_Arabic	NOUN	mod		ADP	3	3	8	8
South_Levantine_Arabic	NOUN	mod		ADV	7	1	-4	8
South_Levantine_Arabic	NOUN	mod		DET	1	0	-1	1
South_Levantine_Arabic	NOUN	mod		NOUN	31	30	31	35
South_Levantine_Arabic	NOUN	mod		NUM	10	7	4	10
South_Levantine_Arabic	NOUN	mod		PRON	14	14	16	16
South_Levantine_Arabic	NOUN	mod		PROPN	2	2	2	2
South_Levantine_Arabic	NOUN	mod		VERB	4	4	6	6
South_Levantine_Arabic	NOUN	parataxis		NOUN	1	1	8	8
South_Levantine_Arabic	NOUN	parataxis		VERB	1	1	6	6
South_Levantine_Arabic	NOUN	punct		PUNCT	23	23	94	94
South_Levantine_Arabic	NOUN	subj		DET	1	0	-1	1
South_Levantine_Arabic	NOUN	subj		NOUN	2	1	-2	4
South_Levantine_Arabic	NOUN	subj		PRON	1	1	1	1
South_Levantine_Arabic	NOUN	udep		ADP	16	16	29	29
South_Levantine_Arabic	NOUN	udep		CCONJ	1	1	2	2
South_Levantine_Arabic	NUM	cc		CCONJ	2	1	0	2
South_Levantine_Arabic	NUM	conj	coord	NOUN	1	1	2	2
South_Levantine_Arabic	NUM	conj	coord	NUM	3	3	6	6
South_Levantine_Arabic	NUM	mod		NOUN	2	2	2	2
South_Levantine_Arabic	NUM	mod		NUM	3	3	3	3
South_Levantine_Arabic	NUM	udep		ADP	1	1	1	1
South_Levantine_Arabic	PART	comp	obj	AUX	1	1	2	2
South_Levantine_Arabic	PART	comp	obj	VERB	1	1	1	1
South_Levantine_Arabic	PRON	cc		CCONJ	1	0	-2	2
South_Levantine_Arabic	PRON	comp	obj	NOUN	1	1	1	1
South_Levantine_Arabic	PRON	comp	obj	PRON	2	2	2	2
South_Levantine_Arabic	PRON	comp	obl	NOUN	1	1	2	2
South_Levantine_Arabic	PRON	det		DET	1	0	-1	1
South_Levantine_Arabic	PRON	mod		NOUN	1	1	1	1
South_Levantine_Arabic	PRON	parataxis		ADJ	1	1	7	7
South_Levantine_Arabic	PRON	punct		PUNCT	2	2	12	12
South_Levantine_Arabic	PRON	subj		PRON	1	0	-1	1
South_Levantine_Arabic	PROPN	flat		PRON	1	1	1	1
South_Levantine_Arabic	PROPN	flat		PROPN	5	5	5	5
South_Levantine_Arabic	SCONJ	comp	obj	VERB	2	2	2	2
South_Levantine_Arabic	VERB	cc		CCONJ	2	0	-2	2
South_Levantine_Arabic	VERB	comp	obj	ADJ	1	1	1	1
South_Levantine_Arabic	VERB	comp	obj	ADP	3	2	-2	6
South_Levantine_Arabic	VERB	comp	obj	AUX	2	2	3	3
South_Levantine_Arabic	VERB	comp	obj	CCONJ	1	1	1	1
South_Levantine_Arabic	VERB	comp	obj	DET	1	1	1	1
South_Levantine_Arabic	VERB	comp	obj	NOUN	34	32	49	55
South_Levantine_Arabic	VERB	comp	obj	NUM	1	1	1	1
South_Levantine_Arabic	VERB	comp	obj	PART	1	1	3	3
South_Levantine_Arabic	VERB	comp	obj	PRON	14	14	14	14
South_Levantine_Arabic	VERB	comp	obj	PROPN	2	2	2	2
South_Levantine_Arabic	VERB	comp	obj	VERB	8	8	8	8
South_Levantine_Arabic	VERB	comp	obl	ADJ	1	1	3	3
South_Levantine_Arabic	VERB	comp	obl	ADP	15	14	13	27
South_Levantine_Arabic	VERB	comp	obl	ADV	1	1	5	5
South_Levantine_Arabic	VERB	comp	obl	NOUN	3	3	7	7
South_Levantine_Arabic	VERB	comp	obl	PRON	2	2	2	2
South_Levantine_Arabic	VERB	comp	obl	VERB	2	2	4	4
South_Levantine_Arabic	VERB	comp	pred	ADJ	2	1	0	2
South_Levantine_Arabic	VERB	comp	pred	NOUN	1	1	1	1
South_Levantine_Arabic	VERB	conj	coord	NOUN	1	1	3	3
