measure	language	value	n_scope	n_hit	ci_low	ci_high
pos:PRON	Lithuanian	4.7423	5356	254	4.205	5.345
pos:PRON	Livvi	6.25	1632	102	5.175	7.53
pos:PRON	Luxembourgish	10.6796	206	22	7.159	15.64
pos:PRON	Macedonian	13.2353	1360	180	11.537	15.14
pos:PRON	Madi	27.8261	115	32	20.454	36.632
pos:PRON	Makurap	6.7416	178	12	3.898	11.413
pos:PRON	Malayalam	3.4956	2403	84	2.832	4.307
pos:PRON	Marathi	9.8518	3847	379	8.95	10.834
pos:PRON	Mbya_Guarani	8.4219	1318	111	7.041	10.045
pos:PRON	Middle_Armenian	3.7511	1093	41	2.777	5.049
pos:PRON	Middle_French	9.5144	7084	674	8.853	10.22
pos:PRON	Moksha	5.154	4579	236	4.55	5.833
pos:PRON	Munduruku	5.3816	1022	55	4.158	6.94
pos:PRON	Naga	9.9584	3123	311	8.957	11.058
pos:PRON	Neapolitan	9.4527	201	19	6.135	14.291
pos:PRON	Nenets	1.6509	1272	21	1.082	2.511
pos:PRON	Nepali	3.7453	801	30	2.636	5.296
pos:PRON	Northern_Kurdish	8.5388	10259	876	8.013	9.095
pos:PRON	Northwest_Gbaya	17.0134	2692	458	15.641	18.48
pos:PRON	Odia	6.4627	5818	376	5.859	7.124
pos:PRON	Old_English	15.7895	171	27	11.084	21.998
pos:PRON	Old_French	12.2015	15285	1865	11.692	12.73
pos:PRON	Old_Georgian	13.6258	6884	938	12.836	14.457
pos:PRON	Old_Irish	10.514	856	90	8.633	12.748
pos:PRON	Old_Turkish	0.6329	158	1	0.112	3.498
pos:PRON	Ottoman_Turkish	2.5256	9780	247	2.233	2.856
pos:PRON	Pashto	5.085	6647	338	4.582	5.64
pos:PRON	Paumari	8.5317	504	43	6.396	11.295
pos:PRON	Pesh	10.4327	4275	446	9.552	11.385
pos:PRON	Phrygian	8.1208	1921	156	6.981	9.427
pos:PRON	Polish	3.4704	18384	638	3.215	3.745
pos:PRON	Punjabi	10.5774	3810	403	9.64	11.594
pos:PRON	Romanian	9.0614	5231	474	8.313	9.87
pos:PRON	Ruuli	6.3006	6301	397	5.727	6.928
pos:PRON	Sanskrit	9.7124	1843	179	8.443	11.149
pos:PRON	Shanghainese	13.4786	8584	1157	12.772	14.217
pos:PRON	Sicilian	10.6926	11204	1198	10.134	11.278
pos:PRON	Sinhala	4.5836	1549	71	3.65	5.742
pos:PRON	Skolt_Sami	10.4624	3049	319	9.425	11.599
pos:PRON	South_Levantine_Arabic	8.1115	789	64	6.403	10.226
pos:PRON	Southern_Kurdish	10.4451	1685	176	9.074	11.997
pos:PRON	Spanish	11.1978	8073	904	10.528	11.904
pos:PRON	Spanish_Sign_Language	4.0201	1393	56	3.109	5.184
pos:PRON	Swedish	14.2782	11402	1628	13.648	14.932
pos:PRON	Swedish_Sign_Language	10.8696	1610	175	9.441	12.484
pos:PRON	Tagalog	8.1376	1831	149	6.971	9.479
pos:PRON	Tamil	3.3457	12165	407	3.041	3.68
pos:PRON	Tatar	2.5439	2280	58	1.973	3.274
pos:PRON	Teko	2.5898	2896	75	2.071	3.234
pos:PRON	Telugu	17.123	6465	1107	16.224	18.061
pos:PRON	Telugu_English	17.1053	456	78	13.927	20.833
pos:PRON	Tswana	20.0935	214	43	15.274	25.968
pos:PRON	Tupinamba	4.4809	4508	202	3.915	5.125
pos:PRON	Turkish	4.0444	34962	1414	3.843	4.256
pos:PRON	Turkish_English	8.6168	441	38	6.342	11.606
pos:PRON	Umbrian	3.3563	1162	39	2.465	4.555
pos:PRON	Upper_Sorbian	2.9999	11167	335	2.699	3.333
pos:PRON	Uzbek	4.8578	14451	702	4.519	5.22
pos:PRON	Veps	12.8933	1303	168	11.182	14.823
pos:PRON	Vietnamese	11.1758	1888	211	9.833	12.677
pos:PRON	Warlpiri	7.3016	315	23	4.914	10.718
pos:PRON	Wolof	13.9365	44258	6168	13.617	14.262
pos:PRON	Xavante	5.7615	2239	129	4.87	6.805
pos:PRON	Xibe	4.0842	15401	629	3.783	4.408
pos:PRON	Yakut	8.8356	1460	129	7.486	10.402
pos:PRON	Yoruba	16.4261	8243	1354	15.642	17.242
pos:PRON	Yupik	0.8956	2568	23	0.598	1.34
pos:PRON	Zazaki	13.6017	1441	196	11.928	15.469
pos:PROPN	Abaza	0.1534	652	1	0.027	0.864
pos:PROPN	Abkhaz	2.6429	13054	345	2.381	2.932
pos:PROPN	Akkadian	13.2829	1852	246	11.813	14.905
pos:PROPN	Akuntsu	3.8147	1468	56	2.949	4.921
pos:PROPN	Albanian	1.3155	4485	59	1.021	1.693
pos:PROPN	Alemannic	3.9474	1444	57	3.059	5.08
pos:PROPN	Amharic	2.3576	10010	236	2.078	2.674
pos:PROPN	Apurina	1.2739	1099	14	0.76	2.127
pos:PROPN	Assamese	1.2629	871	11	0.707	2.247
pos:PROPN	Assyrian	2.649	453	12	1.522	4.573
pos:PROPN	Azerbaijani	9.6491	912	88	7.899	11.738
pos:PROPN	Bambara	2.1124	13823	292	1.886	2.366
pos:PROPN	Bavarian	3.6047	15036	542	3.318	3.915
pos:PROPN	Beja	0.5273	11948	63	0.412	0.674
pos:PROPN	Bengali	1.25	320	4	0.487	3.169
pos:PROPN	Bhojpuri	6.3166	6665	421	5.757	6.926
pos:PROPN	Bokota	1.6218	2713	44	1.21	2.17
pos:PROPN	Brahui	5.0061	819	41	3.711	6.721
pos:PROPN	Breton	3.0682	10006	307	2.748	3.424
pos:PROPN	Buryat	6.9599	10187	709	6.482	7.47
pos:PROPN	Cantonese	1.1999	13918	167	1.032	1.395
pos:PROPN	Cappadocian	0.162	4938	8	0.082	0.319
pos:PROPN	Cebuano	4.5194	1394	63	3.548	5.74
pos:PROPN	Central_Kurdish	1.5686	765	12	0.9	2.722
pos:PROPN	Chinese	1.6884	21914	370	1.526	1.868
pos:PROPN	Chintang	1.7634	14631	258	1.562	1.99
pos:PROPN	Chukchi	3.3965	6124	208	2.971	3.88
pos:PROPN	Classical_Chinese	2.4691	648	16	1.525	3.973
pos:PROPN	Czech	1.3357	6289	84	1.08	1.651
pos:PROPN	English	2.8196	51993	1466	2.681	2.965
pos:PROPN	Esperanto	1.2264	3343	41	0.905	1.659
pos:PROPN	Faroese	8.0484	10002	805	7.531	8.598
pos:PROPN	Finnish	9.5048	15813	1503	9.058	9.972
pos:PROPN	French	1.9876	5484	109	1.65	2.392
pos:PROPN	Frisian_Dutch	8.1791	3729	305	7.342	9.102
pos:PROPN	Gorontalo	12.1951	205	25	8.398	17.383
pos:PROPN	Greek	2.5503	21958	560	2.35	2.767
pos:PROPN	Guajajara	1.845	9160	169	1.589	2.141
pos:PROPN	Guarani	5.0691	217	11	2.854	8.848
pos:PROPN	Gujarati	7.6923	1885	145	6.574	8.983
pos:PROPN	Gwichin	3.2738	1008	33	2.34	4.562
pos:PROPN	Haitian_Creole	7.5938	3279	249	6.736	8.551
pos:PROPN	Hausa	3.2983	53210	1755	3.15	3.453
pos:PROPN	Hebrew	1.7686	8029	142	1.502	2.081
pos:PROPN	Highland_Puebla_Nahuatl	1.9925	10088	201	1.737	2.284
pos:PROPN	Hittite	5.5768	1309	73	4.459	6.955
pos:PROPN	Ika	2.0162	5307	107	1.671	2.431
pos:PROPN	Irish	4.7251	4783	226	4.159	5.364
pos:PROPN	Italian	1.4741	6784	100	1.214	1.79
pos:PROPN	Javanese	10.9112	14343	1565	10.411	11.432
pos:PROPN	Kaapor	5.4645	366	20	3.565	8.289
pos:PROPN	Kadiweu	1.2579	318	4	0.49	3.189
pos:PROPN	Kangri	3.5004	2514	88	2.85	4.293
pos:PROPN	Karelian	5.85	3094	181	5.077	6.733
pos:PROPN	Karo	0.4743	2319	11	0.265	0.847
pos:PROPN	Kazakh	5.3341	10536	562	4.921	5.78
pos:PROPN	Kiche	1.7278	10013	173	1.49	2.002
pos:PROPN	Komi_Permyak	2.6064	1151	30	1.832	3.696
pos:PROPN	Komi_Zyrian	0.7615	10505	80	0.612	0.947
pos:PROPN	Korean	5.6382	30240	1705	5.384	5.904
pos:PROPN	Kyrgyz	8.48	1250	106	7.06	10.154
pos:PROPN	Latgalian	8.8235	170	15	5.42	14.047
pos:PROPN	Latvian	8.9286	168	15	5.485	14.208
pos:PROPN	Ligurian	2.7281	6928	189	2.37	3.139
pos:PROPN	Lithuanian	6.0306	5356	323	5.424	6.7
pos:PROPN	Livvi	4.9632	1632	81	4.011	6.127
pos:PROPN	Macedonian	1.9853	1360	27	1.368	2.873
pos:PROPN	Malayalam	10.8198	2403	260	9.64	12.125
pos:PROPN	Marathi	1.4297	3847	55	1.1	1.856
pos:PROPN	Mbya_Guarani	0.6829	1318	9	0.36	1.293
pos:PROPN	Middle_Armenian	0.0915	1093	1	0.016	0.516
pos:PROPN	Middle_French	0.8611	7084	61	0.671	1.104
pos:PROPN	Moksha	1.8781	4579	86	1.523	2.314
pos:PROPN	Munduruku	0.4892	1022	5	0.209	1.14
pos:PROPN	Naga	8.3253	3123	260	7.407	9.346
pos:PROPN	Neapolitan	6.9652	201	14	4.194	11.35
pos:PROPN	Nepali	1.623	801	13	0.951	2.757
pos:PROPN	Northern_Kurdish	4.3084	10259	442	3.932	4.719
pos:PROPN	Northwest_Gbaya	3.6776	2692	99	3.03	4.457
pos:PROPN	Odia	11.4816	5818	668	10.688	12.326
pos:PROPN	Old_English	8.7719	171	15	5.388	13.968
pos:PROPN	Old_French	0.1243	15285	19	0.08	0.194
pos:PROPN	Old_Georgian	2.5276	6884	174	2.182	2.926
pos:PROPN	Old_Irish	2.2196	856	19	1.426	3.441
pos:PROPN	Old_Turkish	4.4304	158	7	2.162	8.862
pos:PROPN	Ottoman_Turkish	3.7117	9780	363	3.355	4.105
pos:PROPN	Pashto	3.3399	6647	222	2.934	3.799
pos:PROPN	Paumari	2.7778	504	14	1.662	4.608
pos:PROPN	Pesh	0.0936	4275	4	0.036	0.24
pos:PROPN	Phrygian	8.0167	1921	154	6.884	9.316
pos:PROPN	Polish	7.2889	18384	1340	6.922	7.674
pos:PROPN	Punjabi	1.1811	3810	45	0.884	1.577
pos:PROPN	Romanian	1.3764	5231	72	1.094	1.73
pos:PROPN	Ruuli	1.5236	6301	96	1.249	1.857
pos:PROPN	Sanskrit	5.1004	1843	94	4.186	6.201
pos:PROPN	Shanghainese	1.0135	8584	87	0.822	1.248
pos:PROPN	Sicilian	3.2042	11204	359	2.894	3.547
pos:PROPN	Sinhala	6.3267	1549	98	5.219	7.65
pos:PROPN	Skolt_Sami	0.5248	3049	16	0.323	0.851
pos:PROPN	South_Levantine_Arabic	2.1546	789	17	1.35	3.423
pos:PROPN	Southern_Kurdish	0.1187	1685	2	0.033	0.432
pos:PROPN	Spanish	0.8175	8073	66	0.643	1.039
pos:PROPN	Swedish	1.5611	11402	178	1.349	1.806
pos:PROPN	Tagalog	3.55	1831	65	2.795	4.499
pos:PROPN	Tamil	13.8512	12165	1685	13.249	14.476
pos:PROPN	Tatar	7.3246	2280	167	6.325	8.467
pos:PROPN	Teko	1.7265	2896	50	1.312	2.269
pos:PROPN	Telugu	3.9288	6465	254	3.482	4.43
pos:PROPN	Telugu_English	4.386	456	20	2.857	6.677
pos:PROPN	Tswana	7.0093	214	15	4.293	11.241
pos:PROPN	Tupinamba	3.5714	4508	161	3.068	4.154
pos:PROPN	Turkish	7.2393	34962	2531	6.972	7.516
pos:PROPN	Turkish_English	2.7211	441	12	1.563	4.695
pos:PROPN	Umbrian	5.1635	1162	60	4.032	6.59
pos:PROPN	Upper_Sorbian	5.3372	11167	596	4.935	5.77
pos:PROPN	Uzbek	2.9271	14451	423	2.665	3.215
pos:PROPN	Veps	3.4536	1303	45	2.591	4.59
pos:PROPN	Vietnamese	2.9131	1888	55	2.245	3.773
pos:PROPN	Warlpiri	0.3175	315	1	0.056	1.776
pos:PROPN	Wolof	5.843	44258	2586	5.628	6.065
pos:PROPN	Xavante	0.0893	2239	2	0.024	0.325
pos:PROPN	Xibe	3.3894	15401	522	3.115	3.687
pos:PROPN	Yakut	1.9863	1460	29	1.387	2.838
pos:PROPN	Yoruba	2.2322	8243	184	1.935	2.574
pos:PROPN	Zazaki	0.4858	1441	7	0.236	0.999
pos:PUNCT	Abkhaz	29.355	13054	3832	28.58	30.142
pos:PUNCT	Akuntsu	21.7984	1468	320	19.761	23.983
pos:PUNCT	Albanian	12.8651	4485	577	11.917	13.877
pos:PUNCT	Alemannic	12.3269	1444	178	10.731	14.123
pos:PUNCT	Amharic	10.9191	10010	1093	10.323	11.545
pos:PUNCT	Apurina	22.748	1099	250	20.367	25.319
pos:PUNCT	Assamese	13.8921	871	121	11.753	16.348
pos:PUNCT	Assyrian	14.5695	453	66	11.619	18.116
pos:PUNCT	Azerbaijani	19.9561	912	182	17.491	22.674
pos:PUNCT	Bambara	14.0925	13823	1948	13.522	14.682
pos:PUNCT	Bavarian	13.9997	15036	2105	13.454	14.564
pos:PUNCT	Beja	19.7941	11948	2365	19.089	20.518
pos:PUNCT	Bengali	22.8125	320	73	18.553	27.717
pos:PUNCT	Bhojpuri	10.4276	6665	695	9.717	11.184
pos:PUNCT	Bokota	18.0243	2713	489	16.623	19.516
pos:PUNCT	Brahui	9.0354	819	74	7.258	11.195
pos:PUNCT	Breton	11.2932	10006	1130	10.688	11.928
pos:PUNCT	Buryat	18.1506	10187	1849	17.414	18.911
pos:PUNCT	Cantonese	19.6077	13918	2729	18.957	20.276
pos:PUNCT	Cappadocian	17.5982	4938	869	16.561	18.685
pos:PUNCT	Cebuano	15.7102	1394	219	13.894	17.714
pos:PUNCT	Central_Kurdish	19.4771	765	149	16.826	22.433
pos:PUNCT	Chinese	14.6801	21914	3217	14.218	15.155
pos:PUNCT	Chintang	19.8209	14631	2900	19.183	20.475
pos:PUNCT	Chukchi	16.3945	6124	1004	15.488	17.343
pos:PUNCT	Czech	18.2541	6289	1148	17.319	19.228
pos:PUNCT	English	14.7808	51993	7685	14.478	15.089
pos:PUNCT	Esperanto	14.4182	3343	482	13.268	15.65
pos:PUNCT	Faroese	15.6369	10002	1564	14.938	16.362
pos:PUNCT	Finnish	14.7916	15813	2339	14.247	15.354
pos:PUNCT	French	14.4238	5484	791	13.519	15.379
pos:PUNCT	Gheg	6.0413	15990	966	5.682	6.421
pos:PUNCT	Greek	14.0268	21958	3080	13.574	14.492
pos:PUNCT	Guajajara	15.7751	9160	1445	15.043	16.536
pos:PUNCT	Guarani	2.3041	217	5	0.988	5.279
pos:PUNCT	Gujarati	13.2626	1885	250	11.806	14.869
pos:PUNCT	Gwichin	32.1429	1008	324	29.332	35.089
pos:PUNCT	Haitian_Creole	8.2037	3279	269	7.313	9.193
pos:PUNCT	Hausa	17.7974	53210	9470	17.475	18.125
pos:PUNCT	Highland_Puebla_Nahuatl	20.4996	10088	2068	19.723	21.299
pos:PUNCT	Ika	16.3746	5307	869	15.403	17.394
pos:PUNCT	Irish	11.1645	4783	534	10.303	12.088
pos:PUNCT	Italian	11.7188	6784	795	10.975	12.506
pos:PUNCT	Javanese	15.5686	14343	2233	14.984	16.171
pos:PUNCT	Kaapor	1.6393	366	6	0.753	3.53
pos:PUNCT	Kadiweu	22.327	318	71	18.096	27.219
pos:PUNCT	Kangri	12.3309	2514	310	11.103	13.674
pos:PUNCT	Karelian	18.3904	3094	569	17.065	19.794
pos:PUNCT	Karo	0.1294	2319	3	0.044	0.38
pos:PUNCT	Kazakh	19.8937	10536	2096	19.142	20.667
pos:PUNCT	Kiche	16.8381	10013	1686	16.118	17.584
pos:PUNCT	Komi_Permyak	22.3284	1151	257	20.017	24.824
pos:PUNCT	Komi_Zyrian	20.2665	10505	2129	19.509	21.046
pos:PUNCT	Korean	14.9372	30240	4517	14.54	15.343
pos:PUNCT	Kyrgyz	18.24	1250	228	16.198	20.477
pos:PUNCT	Latgalian	19.4118	170	33	14.169	26.006
pos:PUNCT	Latvian	19.6429	168	33	14.343	26.3
pos:PUNCT	Ligurian	11.4319	6928	792	10.704	12.203
pos:PUNCT	Lithuanian	20.407	5356	1093	19.349	21.507
pos:PUNCT	Livvi	21.4461	1632	350	19.523	23.503
pos:PUNCT	Luxembourgish	14.0777	206	29	9.984	19.487
pos:PUNCT	Macedonian	16.3235	1360	222	14.455	18.382
pos:PUNCT	Madi	17.3913	115	20	11.55	25.341
pos:PUNCT	Makurap	1.6854	178	3	0.575	4.837
pos:PUNCT	Malayalam	13.1918	2403	317	11.897	14.604
pos:PUNCT	Marathi	19.4437	3847	748	18.224	20.725
pos:PUNCT	Mbya_Guarani	18.8164	1318	248	16.798	21.016
pos:PUNCT	Middle_Armenian	16.011	1093	175	13.957	18.303
pos:PUNCT	Middle_French	9.1191	7084	646	8.471	9.812
pos:PUNCT	Moksha	21.1837	4579	970	20.025	22.391
pos:PUNCT	Munduruku	13.1115	1022	134	11.18	15.32
pos:PUNCT	Naga	12.3919	3123	387	11.282	13.594
pos:PUNCT	Neapolitan	11.9403	201	24	8.157	17.152
pos:PUNCT	Nenets	16.5881	1272	211	14.645	18.732
pos:PUNCT	Nepali	17.9775	801	144	15.473	20.788
pos:PUNCT	Northern_Kurdish	12.4671	10259	1279	11.842	13.12
pos:PUNCT	Odia	13.9051	5818	809	13.04	14.818
pos:PUNCT	Old_English	14.6199	171	25	10.103	20.692
pos:PUNCT	Old_French	8.8126	15285	1347	8.373	9.272
pos:PUNCT	Old_Georgian	11.1127	6884	765	10.392	11.877
pos:PUNCT	Old_Irish	2.4533	856	21	1.61	3.721
pos:PUNCT	Old_Turkish	29.7468	158	47	23.168	37.287
pos:PUNCT	Ottoman_Turkish	14.0491	9780	1374	13.374	14.752
pos:PUNCT	Pashto	11.7798	6647	783	11.027	12.577
pos:PUNCT	Paumari	23.0159	504	116	19.553	26.887
pos:PUNCT	Pesh	16.0468	4275	686	14.977	17.177
pos:PUNCT	Phrygian	11.4003	1921	219	10.055	12.899
pos:PUNCT	Polish	14.4365	18384	2654	13.936	14.952
pos:PUNCT	Punjabi	10.105	3810	385	9.188	11.103
pos:PUNCT	Romanian	11.6613	5231	610	10.819	12.559
pos:PUNCT	Ruuli	19.9175	6301	1255	18.95	20.922
pos:PUNCT	Sanskrit	10.5806	1843	195	9.257	12.068
pos:PUNCT	Shanghainese	19.4781	8584	1672	18.654	20.329
pos:PUNCT	Sicilian	16.985	11204	1903	16.301	17.692
pos:PUNCT	Sinhala	11.2976	1549	175	9.816	12.971
pos:PUNCT	Skolt_Sami	23.5487	3049	718	22.076	25.087
pos:PUNCT	South_Levantine_Arabic	17.4905	789	138	14.999	20.297
pos:PUNCT	Southern_Kurdish	15.7864	1685	266	14.123	17.605
pos:PUNCT	Spanish	20.005	8073	1615	19.147	20.892
pos:PUNCT	Swedish	7.9021	11402	901	7.421	8.412
pos:PUNCT	Tagalog	14.9099	1831	273	13.352	16.615
pos:PUNCT	Tamil	12.6099	12165	1534	12.032	13.212
pos:PUNCT	Tatar	16.1404	2280	368	14.687	17.707
pos:PUNCT	Teko	8.8398	2896	256	7.86	9.929
pos:PUNCT	Telugu	22.6605	6465	1465	21.656	23.697
pos:PUNCT	Telugu_English	18.6404	456	85	15.333	22.471
pos:PUNCT	Tswana	10.7477	214	23	7.269	15.611
pos:PUNCT	Tupinamba	23.4472	4508	1057	22.233	24.706
pos:PUNCT	Turkish	14.4671	34962	5058	14.102	14.84
pos:PUNCT	Turkish_English	15.6463	441	69	12.554	19.332
pos:PUNCT	Upper_Sorbian	18.0174	11167	2012	17.316	18.741
pos:PUNCT	Uzbek	18.1579	14451	2624	17.538	18.795
pos:PUNCT	Veps	16.7306	1303	218	14.802	18.854
pos:PUNCT	Vietnamese	11.5996	1888	219	10.232	13.123
pos:PUNCT	Warlpiri	17.7778	315	56	13.952	22.38
pos:PUNCT	Wolof	12.0182	44258	5319	11.719	12.324
pos:PUNCT	Xavante	14.2921	2239	320	12.904	15.803
pos:PUNCT	Xibe	12.3044	15401	1895	11.795	12.833
pos:PUNCT	Yakut	10.2055	1460	149	8.756	11.864
pos:PUNCT	Yoruba	13.5145	8243	1114	12.793	14.27
pos:PUNCT	Yupik	12.0717	2568	310	10.868	13.389
pos:PUNCT	Zazaki	21.6516	1441	312	19.602	23.852
pos:SCONJ	Abaza	1.0736	652	7	0.521	2.199
pos:SCONJ	Akkadian	1.9438	1852	36	1.407	2.679
pos:SCONJ	Albanian	2.7425	4485	123	2.303	3.262
pos:SCONJ	Alemannic	1.8006	1444	26	1.232	2.625
pos:SCONJ	Amharic	2.1279	10010	213	1.863	2.429
pos:SCONJ	Apurina	0.364	1099	4	0.142	0.932
pos:SCONJ	Assamese	1.1481	871	10	0.625	2.1
pos:SCONJ	Assyrian	1.1038	453	5	0.472	2.557
pos:SCONJ	Azerbaijani	0.5482	912	5	0.234	1.277
pos:SCONJ	Bambara	1.3239	13823	183	1.146	1.528
pos:SCONJ	Bavarian	2.2612	15036	340	2.036	2.511
pos:SCONJ	Beja	4.8962	11948	585	4.524	5.298
pos:SCONJ	Bengali	0.625	320	2	0.172	2.25
pos:SCONJ	Bhojpuri	1.7704	6665	118	1.48	2.116
pos:SCONJ	Bokota	0.9583	2713	26	0.655	1.401
pos:SCONJ	Brahui	0.9768	819	8	0.496	1.916
pos:SCONJ	Breton	5.5567	10006	556	5.125	6.023
pos:SCONJ	Buryat	0.216	10187	22	0.143	0.327
pos:SCONJ	Cantonese	0.8119	13918	113	0.676	0.975
pos:SCONJ	Cappadocian	3.5237	4938	174	3.044	4.075
pos:SCONJ	Cebuano	1.2912	1394	18	0.818	2.032
pos:SCONJ	Chinese	0.6662	21914	146	0.567	0.783
pos:SCONJ	Chintang	1.9411	14631	284	1.73	2.178
pos:SCONJ	Chukchi	0.049	6124	3	0.017	0.144
pos:SCONJ	Classical_Chinese	3.2407	648	21	2.129	4.903
pos:SCONJ	Czech	2.1784	6289	137	1.846	2.569
pos:SCONJ	English	1.8714	51993	973	1.758	1.991
pos:SCONJ	Esperanto	2.3631	3343	79	1.9	2.935
pos:SCONJ	Faroese	0.4799	10002	48	0.362	0.636
pos:SCONJ	Finnish	1.9667	15813	311	1.762	2.195
pos:SCONJ	French	2.4799	5484	136	2.1	2.926
pos:SCONJ	Frisian_Dutch	1.6358	3729	61	1.276	2.096
pos:SCONJ	Gheg	1.4009	15990	224	1.23	1.595
pos:SCONJ	Greek	2.7416	21958	602	2.534	2.966
pos:SCONJ	Guajajara	0.3821	9160	35	0.275	0.531
pos:SCONJ	Gujarati	0.6897	1885	13	0.403	1.176
pos:SCONJ	Gwichin	0.6944	1008	7	0.337	1.426
pos:SCONJ	Haitian_Creole	1.2504	3279	41	0.923	1.692
pos:SCONJ	Hausa	3.4937	53210	1859	3.341	3.653
pos:SCONJ	Hebrew	6.8003	8029	546	6.27	7.372
pos:SCONJ	Highland_Puebla_Nahuatl	1.5167	10088	153	1.296	1.774
pos:SCONJ	Hittite	2.5974	1309	34	1.865	3.608
pos:SCONJ	Ika	0.0377	5307	2	0.01	0.137
pos:SCONJ	Irish	1.5262	4783	73	1.216	1.915
pos:SCONJ	Italian	2.329	6784	158	1.996	2.716
pos:SCONJ	Javanese	2.1892	14343	314	1.962	2.442
pos:SCONJ	Kaapor	0.5464	366	2	0.15	1.97
pos:SCONJ	Kadiweu	4.4025	318	14	2.64	7.253
pos:SCONJ	Kangri	0.4375	2514	11	0.244	0.782
pos:SCONJ	Karelian	1.3898	3094	43	1.033	1.867
pos:SCONJ	Karo	1.0349	2319	24	0.696	1.535
pos:SCONJ	Kazakh	0.1993	10536	21	0.13	0.305
pos:SCONJ	Kiche	1.4981	10013	150	1.278	1.755
pos:SCONJ	Komi_Permyak	0.8688	1151	10	0.473	1.592
pos:SCONJ	Komi_Zyrian	1.3232	10505	139	1.122	1.56
pos:SCONJ	Korean	1.8915	30240	572	1.744	2.051
pos:SCONJ	Kyrgyz	0.4	1250	5	0.171	0.933
pos:SCONJ	Latgalian	1.7647	170	3	0.602	5.059
pos:SCONJ	Latvian	1.7857	168	3	0.609	5.118
pos:SCONJ	Ligurian	2.1363	6928	148	1.821	2.504
pos:SCONJ	Lithuanian	2.7259	5356	146	2.323	3.197
pos:SCONJ	Livvi	1.2255	1632	20	0.795	1.885
pos:SCONJ	Luxembourgish	0.9709	206	2	0.267	3.47
pos:SCONJ	Macedonian	2.4265	1360	33	1.733	3.388
pos:SCONJ	Malayalam	1.0404	2403	25	0.706	1.531
pos:SCONJ	Marathi	0.7018	3847	27	0.483	1.019
pos:SCONJ	Mbya_Guarani	10.0152	1318	132	8.509	11.754
pos:SCONJ	Middle_Armenian	5.581	1093	61	4.369	7.104
pos:SCONJ	Middle_French	3.515	7084	249	3.111	3.97
pos:SCONJ	Moksha	0.5678	4579	26	0.388	0.831
pos:SCONJ	Munduruku	1.8591	1022	19	1.193	2.885
pos:SCONJ	Naga	2.2735	3123	71	1.806	2.858
pos:SCONJ	Neapolitan	0.995	201	2	0.273	3.555
pos:SCONJ	Northern_Kurdish	1.9885	10259	204	1.736	2.277
pos:SCONJ	Northwest_Gbaya	1.8202	2692	49	1.38	2.398
pos:SCONJ	Odia	0.636	5818	37	0.462	0.875
pos:SCONJ	Old_English	2.924	171	5	1.255	6.661
pos:SCONJ	Old_French	4.5862	15285	701	4.266	4.929
pos:SCONJ	Old_Georgian	3.2394	6884	223	2.847	3.684
pos:SCONJ	Old_Irish	5.6075	856	48	4.255	7.356
pos:SCONJ	Old_Turkish	0.6329	158	1	0.112	3.498
pos:SCONJ	Ottoman_Turkish	0.2965	9780	29	0.207	0.426
pos:SCONJ	Pashto	3.2646	6647	217	2.864	3.72
pos:SCONJ	Paumari	1.1905	504	6	0.547	2.573
pos:SCONJ	Pesh	2.7602	4275	118	2.31	3.295
pos:SCONJ	Phrygian	0.1041	1921	2	0.029	0.379
pos:SCONJ	Polish	1.8766	18384	345	1.69	2.083
pos:SCONJ	Punjabi	2.8871	3810	110	2.401	3.468
pos:SCONJ	Romanian	2.294	5231	120	1.922	2.736
pos:SCONJ	Ruuli	3.7454	6301	236	3.304	4.243
pos:SCONJ	Sanskrit	0.4883	1843	9	0.257	0.926
pos:SCONJ	Shanghainese	4.1007	8584	352	3.701	4.541
pos:SCONJ	Sicilian	2.6508	11204	297	2.369	2.965
pos:SCONJ	Sinhala	0.581	1549	9	0.306	1.101
pos:SCONJ	Skolt_Sami	2.1318	3049	65	1.676	2.708
pos:SCONJ	South_Levantine_Arabic	0.2535	789	2	0.07	0.919
pos:SCONJ	Spanish	4.4593	8073	360	4.03	4.932
pos:SCONJ	Spanish_Sign_Language	0.7179	1393	10	0.39	1.316
pos:SCONJ	Swedish	3.7274	11402	425	3.395	4.091
pos:SCONJ	Tagalog	0.9285	1831	17	0.58	1.482
pos:SCONJ	Tatar	0.3947	2280	9	0.208	0.749
pos:SCONJ	Teko	0.0345	2896	1	0.006	0.195
pos:SCONJ	Telugu	0.8662	6465	56	0.668	1.123
pos:SCONJ	Tswana	2.3364	214	5	1.002	5.352
pos:SCONJ	Tupinamba	0.1553	4508	7	0.075	0.32
pos:SCONJ	Turkish	0.3175	34962	111	0.264	0.382
pos:SCONJ	Turkish_English	1.5873	441	7	0.771	3.24
pos:SCONJ	Umbrian	2.5818	1162	30	1.814	3.662
pos:SCONJ	Upper_Sorbian	1.3164	11167	147	1.121	1.545
pos:SCONJ	Uzbek	0.1384	14451	20	0.09	0.214
pos:SCONJ	Veps	1.2279	1303	16	0.757	1.985
pos:SCONJ	Vietnamese	1.4301	1888	27	0.985	2.073
pos:SCONJ	Wolof	2.0358	44258	901	1.908	2.172
pos:SCONJ	Xavante	1.1166	2239	25	0.757	1.643
pos:SCONJ	Xibe	0.5649	15401	87	0.458	0.696
pos:SCONJ	Yoruba	4.2218	8243	348	3.809	4.678
